Sec,Ah,V,A,S,D,Deg,RPM,HW,Nm,ThI,ThO,Acc,Lim
397.47,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
397.67,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
397.88,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
398.09,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
398.29,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
398.5,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
398.71,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
398.92,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
399.13,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
399.34,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
399.55,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
399.75,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
399.96,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
400.17,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
400.38,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
400.59,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
400.8,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
401.0,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
401.21,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
401.42,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
401.63,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
401.84,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
402.05,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
402.25,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
402.46,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
402.67,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
402.87,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
403.08,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
403.29,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
403.49,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
403.7,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
403.91,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
404.12,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
404.33,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
404.54,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
404.74,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
404.95,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
405.15,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
405.36,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
405.57,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
405.78,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
405.99,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
406.19,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
406.4,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
406.61,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
406.81,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
407.03,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
407.24,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
407.44,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
407.65,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
407.86,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
408.07,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
408.28,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
408.49,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
408.69,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
408.9,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
409.11,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
409.32,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
409.53,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
409.73,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
409.94,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
410.15,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
410.36,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
410.57,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
410.78,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
410.98,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
411.19,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
411.4,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
411.6,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
411.84,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
412.05,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
412.25,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
412.46,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
412.67,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
412.88,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
413.08,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
413.29,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
413.5,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
413.71,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
413.91,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
414.12,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
414.33,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
414.54,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
414.75,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
414.96,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
415.16,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
415.37,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
415.58,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
415.79,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
416.0,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
416.21,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
416.42,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
416.62,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
416.83,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
417.04,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
417.25,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
417.45,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
417.66,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
417.87,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
418.3,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
418.51,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
418.72,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
418.92,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
419.13,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
419.33,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
419.54,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
419.74,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
419.96,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
420.17,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
420.37,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
420.58,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
420.79,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
421.0,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
421.21,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
421.41,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
421.62,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
421.83,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
422.05,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
422.26,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
422.47,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
422.68,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
422.89,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
423.1,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
423.31,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
423.52,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
423.73,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
423.94,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
424.15,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
