Sec,Ah,V,A,S,D,Deg,RPM,HW,Nm,ThI,ThO,Acc,Lim
3418.81,5.7533,22.43,8.4,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3419.81,5.7556,22.43,8.4,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3420.81,5.7577,22.09,8.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3421.81,5.7603,21.75,9.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3434.81,5.7915,22.66,8.1,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3435.81,5.7935,23.33,7.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3436.8,5.7952,23.75,6.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3437.81,5.7969,24.43,5.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3438.81,5.7985,24.48,5.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3439.81,5.8001,23.40,7.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3440.81,5.8020,23.40,7.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3441.8,5.8041,23.15,7.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3442.81,5.8059,23.68,6.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3443.81,5.8055,31.89,-4.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3444.8,5.8044,33.48,-3.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3445.8,5.8037,29.57,1.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3446.8,5.8044,21.03,12.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3447.8,5.8079,21.03,12.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3448.8,5.8117,19.31,13.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3449.8,5.8150,20.44,11.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3450.81,5.8180,21.32,10.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3451.8,5.8207,21.91,9.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3452.81,5.8229,22.28,8.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3453.81,5.8253,22.52,8.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3454.8,5.8276,22.52,8.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3456.8,5.8321,22.88,7.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3457.81,5.8340,23.79,6.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3458.81,5.8357,24.45,5.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3459.8,5.8373,24.08,6.1,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3467.8,5.8525,24.09,6.1,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3469.8,5.8561,22.80,7.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3472.8,5.8623,23.17,7.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3473.8,5.8643,23.29,7.1,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3474.8,5.8662,23.68,6.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3475.8,5.8680,24.28,5.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3479.8,5.8745,22.89,7.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3480.8,5.8766,23.01,7.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3483.8,5.8829,22.91,7.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3484.8,5.8848,22.80,7.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3485.8,5.8869,22.83,7.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3491.8,5.8994,23.49,6.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3493.8,5.9026,23.92,6.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3494.8,5.9044,24.03,6.1,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3495.8,5.9060,24.10,6.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3496.8,5.9077,24.20,5.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3499.8,5.9064,35.27,-5.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3502.8,5.9067,22.76,9.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3503.8,5.9093,22.65,8.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3505.8,5.9142,22.45,8.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3506.83,5.9167,22.29,8.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3508.8,5.9214,21.93,9.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3509.8,5.9240,21.75,9.4,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3511.8,5.9293,21.46,9.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3512.8,5.9321,21.35,10.1,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3513.8,5.9350,21.24,10.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3516.8,5.9437,20.64,11.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3517.8,5.9468,20.43,11.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3518.8,5.9500,20.43,11.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3519.8,5.9534,20.20,12.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3520.8,5.9569,19.94,12.4,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3521.8,5.9604,20.01,12.4,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3522.8,5.9637,20.47,11.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3523.8,5.9668,21.06,10.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3524.8,5.9694,21.58,9.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3525.8,5.9721,21.58,9.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3526.8,5.9744,22.50,8.4,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3527.8,5.9764,23.60,6.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3528.8,5.9764,29.40,-2.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3529.8,5.9761,28.42,0.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3530.8,5.9776,21.32,11.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3531.8,5.9808,20.88,11.1,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3532.8,5.9834,21.11,10.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3534.8,5.9893,21.13,10.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3535.8,5.9922,21.09,10.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3536.8,5.9952,21.02,10.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3541.79,6.0084,23.400,1.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3549.8,6.0288,22.40,8.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3550.8,6.0310,23.02,7.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3553.8,6.0367,23.84,6.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3554.8,6.0384,23.84,6.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3555.8,6.0402,23.74,6.4,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3557.8,6.0438,23.15,7.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3558.8,6.0445,29.99,-3.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3561.79,6.0421,30.24,-0.4,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3562.8,6.0446,23.52,9.1,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3563.79,6.0486,19.11,15.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3564.8,6.0518,20.26,12.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3565.8,6.0550,21.15,10.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3568.8,6.0628,22.72,8.1,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3569.8,6.0640,25.22,4.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3570.79,6.0658,23.60,6.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3571.79,6.0683,21.61,9.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3572.8,6.0706,21.66,9.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3573.79,6.0734,21.50,10.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3594.79,6.1153,23.30,7.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3595.79,6.1172,23.36,6.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3609.79,6.1439,23.71,6.4,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3612.79,6.1464,30.08,-4.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3613.79,6.1448,33.73,-5.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3614.79,6.1438,32.23,-2.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3617.79,6.1484,22.98,8.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3618.79,6.1508,22.98,8.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3619.79,6.1531,22.81,8.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3620.79,6.1549,22.90,7.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3621.79,6.1570,23.47,6.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3622.79,6.1591,22.39,8.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3623.79,6.1615,21.94,9.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3624.79,6.1641,22.41,8.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3625.79,6.1664,22.41,8.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3631.79,6.1842,21.55,10.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3632.79,6.1870,21.55,10.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3633.79,6.1865,28.33,-1.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3634.79,6.1860,29.62,-1.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3635.79,6.1860,28.03,1.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3636.79,6.1867,24.98,5.4,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3637.79,6.1883,24.48,5.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3638.79,6.1899,24.41,5.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3639.79,6.1915,24.41,5.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3640.79,6.1934,23.73,6.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3641.79,6.1951,23.83,6.4,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3642.79,6.1967,24.39,5.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3643.79,6.1982,24.85,4.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3644.79,6.1991,26.67,1.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3645.79,6.1995,28.61,-0.1,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3646.79,6.1994,28.61,-0.1,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3647.79,6.1993,29.02,-0.1,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3648.79,6.1993,29.30,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3649.79,6.1993,29.57,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3650.79,6.1993,29.84,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3651.79,6.1993,30.09,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3652.79,6.1993,30.28,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3653.79,6.1993,30.28,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3654.79,6.1993,30.44,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3655.79,6.1993,30.59,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3656.79,6.1993,30.73,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3657.79,6.1993,30.87,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3658.79,6.1993,31.00,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3659.79,6.1993,31.14,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3660.79,6.1993,31.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3661.79,6.1993,31.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3662.79,6.1993,31.48,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3663.79,6.1993,31.66,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3664.79,6.1993,31.83,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3665.79,6.1993,32.04,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3666.79,6.1993,32.21,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3667.79,6.1993,32.37,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3668.79,6.1993,32.37,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3669.79,6.1993,32.52,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3670.79,6.1993,32.63,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3671.79,6.1993,32.81,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3672.79,6.1993,32.95,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3673.79,6.1993,33.09,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3674.79,6.1994,31.66,1.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3675.79,6.1996,31.66,1.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3676.79,6.2017,23.32,8.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3677.79,6.2039,23.75,7.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3678.79,6.2050,27.04,1.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3679.79,6.2052,29.34,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3680.79,6.2053,29.79,0.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3681.79,6.2054,31.34,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3682.79,6.2054,31.34,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3683.79,6.2054,32.21,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3684.79,6.2054,32.80,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3685.79,6.2054,32.72,0.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3686.79,6.2057,28.74,2.4,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3687.79,6.2061,33.04,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3688.79,6.2061,33.21,0.1,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3689.79,6.2061,33.21,0.1,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3690.79,6.2080,25.13,6.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3691.79,6.2094,25.13,4.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3692.79,6.2097,29.35,0.1,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3693.79,6.2097,31.66,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3694.79,6.2097,32.90,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3695.78,6.2102,21.35,13.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3696.79,6.2140,21.35,13.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3697.78,6.2200,15.71,21.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3698.79,6.2255,17.03,18.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3699.8,6.2306,17.37,18.1,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3700.78,6.2346,18.96,15.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3701.79,6.2387,20.17,12.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3702.79,6.2421,22.60,8.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3703.78,6.2444,22.60,8.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3704.79,6.2446,26.90,0.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3705.79,6.2449,27.13,1.1,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3706.78,6.2462,24.30,6.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3707.78,6.2481,23.62,7.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3708.79,6.2498,23.42,7.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3709.79,6.2520,21.44,10.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3710.79,6.2549,21.44,10.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3711.78,6.2590,19.03,14.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3712.79,6.2625,20.65,11.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3713.78,6.2656,21.37,10.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3714.78,6.2686,20.95,11.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3715.78,6.2719,20.17,12.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3725.78,6.2907,25.45,3.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3727.78,6.2938,22.18,9.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3728.78,6.2956,24.68,4.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3729.78,6.2963,27.21,0.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3730.78,6.2965,27.56,0.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3731.78,6.2966,27.86,0.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3732.78,6.2967,27.86,0.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3733.78,6.2976,26.07,3.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3734.78,6.2997,22.35,9.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3735.78,6.3027,20.86,11.4,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3736.78,6.3056,22.20,8.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3737.78,6.3079,23.48,6.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3738.78,6.3097,23.51,6.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3739.78,6.3116,23.51,6.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3740.78,6.3130,24.15,5.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3741.78,6.3127,29.57,-3.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3742.78,6.3124,28.13,0.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3743.78,6.3136,22.46,9.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3744.78,6.3166,20.16,12.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3745.78,6.3200,22.64,8.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3746.78,6.3223,22.64,8.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3747.78,6.3240,23.98,6.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3748.78,6.3252,24.40,5.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3749.78,6.3266,24.92,4.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3750.78,6.3282,23.13,7.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3755.78,6.3403,21.75,9.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3765.78,6.3635,24.45,5.1,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3766.78,6.3649,23.93,6.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3767.78,6.3666,23.93,6.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3769.78,6.3710,22.72,7.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3770.78,6.3731,22.82,7.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3771.78,6.3752,22.98,7.4,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3772.78,6.3769,23.18,7.1,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3773.78,6.3789,22.98,7.4,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3774.78,6.3809,22.98,7.4,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3775.78,6.3830,22.86,7.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3778.78,6.3886,23.24,6.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3779.78,6.3906,22.68,7.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3780.78,6.3925,22.64,7.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3783.78,6.3990,22.68,7.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3788.78,6.4030,28.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3789.78,6.4030,28.58,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3793.78,6.4072,28.13,0.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3794.78,6.4080,23.21,8.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3795.78,6.4104,21.68,10.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3798.77,6.4127,31.35,-4.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3799.78,6.4116,32.30,-3.4,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3800.78,6.4111,29.37,0.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3801.78,6.4118,23.76,8.1,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
3802.78,6.4140,23.70,7.1,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
