Sec,Ah,V,A,S,D,Deg,RPM,HW,Nm,ThI,ThO,Acc,Lim
155.07,0.0010,52.27,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
155.28,0.0010,52.27,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
155.49,0.0010,52.27,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
155.7,0.0010,52.27,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
155.91,0.0010,52.27,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
156.12,0.0010,52.27,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
156.33,0.0010,52.27,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
156.54,0.0010,52.27,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
156.75,0.0010,52.27,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
156.96,0.0010,52.27,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
157.17,0.0010,52.27,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
157.38,0.0010,52.15,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
157.6,0.0010,52.15,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
157.81,0.0010,52.15,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
158.02,0.0010,52.15,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
158.23,0.0010,52.15,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
158.44,0.0010,52.15,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
158.65,0.0010,52.15,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
158.86,0.0010,52.15,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
159.07,0.0010,52.15,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
159.28,0.0010,52.15,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
159.49,0.0010,52.15,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
159.7,0.0010,52.15,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
159.91,0.0010,52.13,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
160.12,0.0010,52.13,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
160.33,0.0010,52.13,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
160.54,0.0010,52.13,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
160.75,0.0010,52.13,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
160.96,0.0010,52.13,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
161.17,0.0010,52.13,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
161.37,0.0010,52.13,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
161.58,0.0010,52.13,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
161.79,0.0010,52.13,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
162.0,0.0010,52.13,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
162.21,0.0010,52.10,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
162.42,0.0010,52.10,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
162.63,0.0010,52.10,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
162.84,0.0010,52.10,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
163.05,0.0010,52.10,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
163.26,0.0010,52.10,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
163.47,0.0010,52.10,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
163.68,0.0010,52.10,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
163.89,0.0010,52.10,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
164.1,0.0010,52.10,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
164.35,0.0010,52.10,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
164.55,0.0010,52.10,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
164.76,0.0010,52.12,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
164.98,0.0010,52.12,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
165.18,0.0010,52.12,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
165.39,0.0010,52.12,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
165.6,0.0010,52.12,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
165.81,0.0010,52.12,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
166.02,0.0010,52.12,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
166.23,0.0010,52.12,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
166.43,0.0010,52.12,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
166.64,0.0010,52.12,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
166.86,0.0010,52.12,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
167.06,0.0010,52.12,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
167.27,0.0010,52.09,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
167.48,0.0010,52.09,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
167.69,0.0010,52.09,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
167.9,0.0010,52.09,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
168.11,0.0010,52.09,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
168.31,0.0010,52.09,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
168.52,0.0010,52.09,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
168.74,0.0010,52.09,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
168.96,0.0010,52.09,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
169.17,0.0010,52.09,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
169.39,0.0010,52.09,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
169.6,0.0010,52.02,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
169.8,0.0010,52.02,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
170.0,0.0010,52.02,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
170.21,0.0010,52.02,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
170.41,0.0010,52.02,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
170.63,0.0010,52.02,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
170.86,0.0010,52.02,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
171.07,0.0010,52.02,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
171.28,0.0010,52.02,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
171.49,0.0010,52.02,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
171.7,0.0010,52.02,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
171.91,0.0010,52.02,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
172.11,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
172.32,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
172.53,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
172.74,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
172.95,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
173.15,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
173.36,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
173.57,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
173.77,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
173.98,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
174.18,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
174.39,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
174.6,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
174.81,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
175.02,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
175.23,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
175.43,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
175.64,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
175.85,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
176.05,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
176.26,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
176.47,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
176.68,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
176.88,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
177.09,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
177.31,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
177.52,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
177.73,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
177.94,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
178.15,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
178.35,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
178.56,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
178.77,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
178.98,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
179.19,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
179.4,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
179.6,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
179.81,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
180.02,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
180.23,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
180.44,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
180.65,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
180.86,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
181.06,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
181.28,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
181.48,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
181.69,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
181.89,0.0010,51.97,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
182.1,0.0010,51.97,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
182.31,0.0010,51.97,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
182.52,0.0010,51.97,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
182.72,0.0010,51.97,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
182.93,0.0010,51.97,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
183.14,0.0010,51.97,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
183.34,0.0010,51.97,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
183.57,0.0010,51.97,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
183.78,0.0010,51.97,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
183.99,0.0010,51.97,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
184.2,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
184.4,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
184.61,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
184.82,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
185.03,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
185.23,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
185.44,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
185.65,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
185.86,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
186.07,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
186.28,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
186.49,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
186.69,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
186.9,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
187.11,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
187.32,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
187.53,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
187.75,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.01,0.99,0.00,0.00
187.95,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
188.17,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
188.37,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
188.59,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
188.79,0.0010,51.98,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
189.0,0.0010,49.61,8.1,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
189.22,0.0013,49.61,8.1,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
189.43,0.0016,49.61,8.1,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
189.64,0.0016,49.61,8.1,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
189.87,0.0020,49.61,8.1,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
190.08,0.0023,49.61,8.1,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
190.28,0.0026,49.61,8.1,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
190.49,0.0026,49.61,8.1,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
190.7,0.0029,49.61,8.1,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
190.9,0.0032,49.61,8.1,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
191.12,0.0032,49.61,8.1,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
191.33,0.0036,49.61,8.1,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
191.53,0.0037,50.58,2.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
191.74,0.0037,50.58,2.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
191.95,0.0038,50.58,2.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
192.16,0.0039,50.58,2.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
192.37,0.0039,50.58,2.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
192.57,0.0040,50.58,2.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
192.78,0.0041,50.58,2.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
192.99,0.0041,50.58,2.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
193.2,0.0042,50.58,2.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
193.41,0.0043,50.58,2.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
193.62,0.0044,50.58,2.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
193.83,0.0044,50.58,2.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
194.04,0.0051,46.99,15.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
194.25,0.0057,46.99,15.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
194.46,0.0057,46.99,15.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
194.68,0.0063,46.99,15.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
194.88,0.0070,46.99,15.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
195.09,0.0070,46.99,15.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
195.3,0.0076,46.99,15.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
195.52,0.0082,46.99,15.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
195.72,0.0082,46.99,15.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
195.94,0.0088,46.99,15.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
196.15,0.0095,46.99,15.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
196.36,0.0095,47.39,12.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
196.57,0.0100,47.39,12.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
196.78,0.0105,47.39,12.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
196.99,0.0110,47.39,12.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
197.2,0.0110,47.39,12.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
197.41,0.0115,47.39,12.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
197.61,0.0120,47.39,12.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
197.82,0.0120,47.39,12.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
198.04,0.0125,47.39,12.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
198.24,0.0130,47.39,12.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
198.45,0.0130,47.39,12.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
198.66,0.0135,47.39,12.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
198.87,0.0140,47.32,12.1,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
199.08,0.0140,47.32,12.1,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
199.28,0.0144,47.32,12.1,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
199.49,0.0149,47.32,12.1,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
199.7,0.0149,47.32,12.1,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
199.91,0.0154,47.32,12.1,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
200.12,0.0159,47.32,12.1,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
200.34,0.0164,47.32,12.1,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
200.55,0.0164,47.32,12.1,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
200.77,0.0168,47.32,12.1,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
200.97,0.0173,47.32,12.1,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
201.18,0.0173,47.32,12.1,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
201.39,0.0177,48.03,8.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
201.6,0.0180,48.03,8.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
201.81,0.0180,48.03,8.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
202.02,0.0184,48.03,8.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
202.22,0.0187,48.03,8.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
202.43,0.0187,48.03,8.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
202.64,0.0191,48.03,8.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
202.85,0.0194,48.03,8.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
203.06,0.0194,48.03,8.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
203.27,0.0198,48.03,8.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
203.48,0.0201,48.03,8.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
203.68,0.0206,47.39,11.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
203.89,0.0206,47.39,11.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
204.1,0.0210,47.39,11.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
204.31,0.0215,47.39,11.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
204.53,0.0215,47.39,11.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
204.75,0.0220,47.39,11.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
204.96,0.0224,47.39,11.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
205.17,0.0224,47.39,11.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
205.38,0.0229,47.39,11.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
205.59,0.0233,47.39,11.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
205.8,0.0233,47.39,11.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
206.0,0.0238,47.39,11.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
206.21,0.0243,46.88,13.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
206.42,0.0243,46.88,13.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
206.63,0.0249,46.88,13.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
206.84,0.0254,46.88,13.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
207.05,0.0259,46.88,13.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
